movie_id,title,release_year,runtime,genre
1550,The Place Beyond the Pines,2012,140,crime
20,The Hunger Games,2012,142,action
410,The Hunger Games,2012,142,adventure
3326,The Hunger Games,2012,142,scifi
3955,The Hunger Games,2012,142,thriller
243,Skyfall,2012,143,action
598,Skyfall,2012,143,adventure
167,The Avengers,2012,143,action
3411,The Avengers,2012,143,scifi
1158,Lincoln,2012,150,biography
2397,Lincoln,2012,150,history
4145,Lincoln,2012,150,war
2379,Zero Dark Thirty,2012,157,history
4122,Zero Dark Thirty,2012,157,war
3050,Les Misérables,2012,158,romance
105,The Dark Knight Rises,2012,164,action
2064,The Hobbit: An Unexpected Journey,2012,169,fantasy
2946,Cloud Atlas,2012,172,mystery
3573,Cloud Atlas,2012,172,scifi
1592,Gangs of Wasseypur,2012,321,crime
1052,The Garden of Words,2013,46,animation
1202,Fruitvale Station,2013,85,biography
1595,Fruitvale Station,2013,85,crime
3666,The Purge,2013,85,scifi
3687,Coherence,2013,89,scifi
3264,Don Jon,2013,90,romance
2937,Enemy,2013,91,mystery
2636,Evil Dead,2013,91,horror
3532,Gravity,2013,91,scifi
1005,Planes,2013,91,animation
3865,Planes,2013,91,sports
1253,Lovelace,2013,93,biography
978,Cloudy with a Chance of Meatballs 2,2013,95,animation
1944,Cloudy with a Chance of Meatballs 2,2013,95,family
3257,Young & Beautiful,2013,95,romance
2340,R.I.P.D.,2013,96,fantasy
3715,R.I.P.D.,2013,96,scifi
934,Turbo,2013,96,animation
3861,Turbo,2013,96,sports
898,Despicable Me 2,2013,98,animation
1977,Despicable Me 2,2013,98,family
886,The Croods,2013,98,animation
1925,The Croods,2013,98,family
3686,After Earth,2013,100,scifi
2318,Mama,2013,100,fantasy
4185,How I Live Now,2013,101,war
987,Epic,2013,102,animation
523,Frozen,2013,102,adventure
782,Frozen,2013,102,animation
1723,Frozen,2013,102,family
2081,Frozen,2013,102,fantasy
842,Monsters University,2013,104,animation
1884,Monsters University,2013,104,family
2339,Monsters University,2013,104,fantasy
266,Oldboy,2013,104,action
2882,Oldboy,2013,104,mystery
1046,The Smurfs 2,2013,105,animation
1901,Percy Jackson: Sea of Monsters,2013,106,family
1594,Side Effects,2013,106,crime
2961,Side Effects,2013,106,mystery
2157,This Is the End,2013,107,fantasy
2570,Under the Skin,2013,108,horror
2846,Under the Skin,2013,108,mystery
3412,Under the Skin,2013,108,scifi
1603,Broken City,2013,109,crime
3646,Elysium,2013,109,scifi
1442,We're the Millers,2013,110,crime
1287,3096 Tage,2013,111,biography
2574,The Conjuring,2013,112,horror
2850,The Conjuring,2013,112,mystery
2287,Thor: The Dark World,2013,112,fantasy
3697,Ender's Game,2013,114,scifi
626,The Secret Life of Walter Mitty,2013,114,adventure
2136,The Secret Life of Walter Mitty,2013,114,fantasy
3152,The Secret Life of Walter Mitty,2013,114,romance
1425,Now You See Me,2013,115,crime
2844,Now You See Me,2013,115,mystery
1621,Out of the Furnace,2013,116,crime
4224,The Railway Man,2013,116,war
192,World War Z,2013,116,action
553,World War Z,2013,116,adventure
2587,World War Z,2013,116,horror
3426,World War Z,2013,116,scifi
1146,Dallas Buyers Club,2013,117,biography
282,Olympus Has Fallen,2013,119,action
327,Riddick,2013,119,action
663,Riddick,2013,119,adventure
3508,Riddick,2013,119,scifi
376,Lone Survivor,2013,121,action
1154,Lone Survivor,2013,121,biography
4130,Lone Survivor,2013,121,war
2041,About Time,2013,123,fantasy
3034,About Time,2013,123,romance
3350,About Time,2013,123,scifi
1144,Rush,2013,123,biography
3761,Rush,2013,123,sports
126,Oblivion,2013,124,action
491,Oblivion,2013,124,adventure
3387,Oblivion,2013,124,scifi
1288,Saving Mr. Banks,2013,125,biography
3036,Her,2013,126,romance
3363,Her,2013,126,scifi
312,Snowpiercer,2013,126,action
3497,Snowpiercer,2013,126,scifi
949,The Wind Rises,2013,126,animation
1317,The Wind Rises,2013,126,biography
3660,The Wolverine,2013,126,scifi
1196,42,2013,128,biography
3748,42,2013,128,sports
2266,47 Ronin,2013,128,fantasy
375,Furious 6,2013,130,action
1541,Furious 6,2013,130,crime
326,Iron Man Three,2013,130,action
660,Iron Man Three,2013,130,adventure
3507,Iron Man Three,2013,130,scifi
1923,Oz the Great and Powerful,2013,130,family
750,Pacific Rim,2013,131,adventure
3566,Pacific Rim,2013,131,scifi
4211,The Book Thief,2013,131,war
246,White House Down,2013,131,action
3689,Star Trek Into Darkness,2013,132,scifi
1222,The Butler,2013,132,biography
1113,12 Years a Slave,2013,134,biography
2372,12 Years a Slave,2013,134,history
1204,Captain Phillips,2013,134,biography
1619,Captain Phillips,2013,134,crime
1060,The Tale of The Princess Kaguya,2013,137,animation
1402,American Hustle,2013,138,crime
134,Man of Steel,2013,143,action
499,Man of Steel,2013,143,adventure
3394,Man of Steel,2013,143,scifi
3008,The Great Gatsby,2013,143,romance
70,The Hunger Games: Catching Fire,2013,146,action
449,The Hunger Games: Catching Fire,2013,146,adventure
3351,The Hunger Games: Catching Fire,2013,146,scifi
4013,The Hunger Games: Catching Fire,2013,146,thriller
1347,Prisoners,2013,153,crime
2779,Prisoners,2013,153,mystery
3983,Prisoners,2013,153,thriller
2114,The Hobbit: The Desolation of Smaug,2013,161,fantasy
3081,Blue Is the Warmest Colour,2013,180,romance
1078,The Wolf of Wall Street,2013,180,biography
1332,The Wolf of Wall Street,2013,180,crime
2652,What We Do in the Shadows,2014,86,horror
3562,Lucy,2014,89,scifi
2259,Dracula Untold,2014,92,fantasy
2720,Dracula Untold,2014,92,horror
1029,Mr. Peabody & Sherman,2014,92,animation
995,Penguins of Madagascar,2014,92,animation
1068,Song of the Sea,2014,93,animation
3208,Sex Tape,2014,94,romance
2710,The Babadook,2014,94,horror
2969,The Babadook,2014,94,mystery
1864,Paddington,2014,95,family
2311,Paddington,2014,95,fantasy
921,The Book of Life,2014,95,animation
1922,The Book of Life,2014,95,family
1059,The Boxtrolls,2014,96,animation
1873,Maleficent,2014,97,family
2327,Maleficent,2014,97,fantasy
3094,Maleficent,2014,97,romance
295,Predestination,2014,97,action
3487,Predestination,2014,97,scifi
3279,The Giver,2014,97,romance
3640,The Giver,2014,97,scifi
2229,Hercules,2014,98,fantasy
1967,Night at the Museum: Secret of the Tomb,2014,98,family
442,The Grand Budapest Hotel,2014,99,adventure
1365,The Grand Budapest Hotel,2014,99,crime
2648,It Follows,2014,100,horror
2918,It Follows,2014,100,mystery
733,The Lego Movie,2014,100,adventure
815,The Lego Movie,2014,100,animation
1796,The Lego Movie,2014,100,family
2202,The Lego Movie,2014,100,fantasy
3559,The Lego Movie,2014,100,scifi
41,John Wick,2014,101,action
1342,John Wick,2014,101,crime
3974,John Wick,2014,101,thriller
1009,Rio 2,2014,101,animation
3664,Teenage Mutant Ninja Turtles,2014,101,scifi
854,Big Hero 6,2014,102,animation
1815,Big Hero 6,2014,102,family
3589,Big Hero 6,2014,102,scifi
889,How to Train Your Dragon 2,2014,102,animation
1895,How to Train Your Dragon 2,2014,102,family
3214,"Love, Rosie",2014,102,romance
2557,Tusk,2014,102,horror
2462,Pompeii,2014,105,history
3720,I Origins,2014,106,scifi
1559,The Drop,2014,106,crime
1951,Muppets Most Wanted,2014,107,family
4216,Suite Française,2014,107,war
3378,Ex Machina,2014,108,scifi
4055,Ex Machina,2014,108,thriller
3817,Draft Day,2014,110,sports
1597,22 Jump Street,2014,112,crime
67,Edge of Tomorrow,2014,113,action
443,Edge of Tomorrow,2014,113,adventure
3349,Edge of Tomorrow,2014,113,scifi
4089,Edge of Tomorrow,2014,113,war
179,The Maze Runner,2014,113,action
2854,The Maze Runner,2014,113,mystery
3418,The Maze Runner,2014,113,scifi
710,Chef,2014,114,adventure
1111,The Imitation Game,2014,114,biography
4103,The Imitation Game,2014,114,war
3908,Pawn Sacrifice,2014,115,sports
1225,Wild,2014,115,biography
3135,Blended,2014,117,romance
1434,Nightcrawler,2014,117,crime
1973,Annie,2014,118,family
3252,The Best of Me,2014,118,romance
2476,The Monuments Men,2014,118,history
4214,The Monuments Men,2014,118,war
2499,Pride,2014,119,history
77,Guardians of the Galaxy,2014,121,action
455,Guardians of the Galaxy,2014,121,adventure
3355,Guardians of the Galaxy,2014,121,scifi
3678,Godzilla,2014,123,scifi
228,The Hunger Games: Mockingjay - Part 1,2014,123,action
584,The Hunger Games: Mockingjay - Part 1,2014,123,adventure
3451,The Hunger Games: Mockingjay - Part 1,2014,123,scifi
1206,The Theory of Everything,2014,123,biography
2307,Into the Woods,2014,125,fantasy
3258,The Fault in Our Stars,2014,126,romance
2503,Selma,2014,128,history
96,Kingsman: The Secret Service,2014,129,action
470,Kingsman: The Secret Service,2014,129,adventure
4043,Kingsman: The Secret Service,2014,129,thriller
150,The Equalizer,2014,132,action
1415,The Equalizer,2014,132,crime
3579,X-Men: Days of Future Past,2014,132,scifi
385,American Sniper,2014,133,action
1132,American Sniper,2014,133,biography
4135,American Sniper,2014,133,war
1282,Foxcatcher,2014,134,biography
2440,Foxcatcher,2014,134,history
3805,Foxcatcher,2014,134,sports
122,Fury,2014,134,action
4096,Fury,2014,134,war
359,Captain America: The Winter Soldier,2014,136,action
683,Captain America: The Winter Soldier,2014,136,adventure
3529,Captain America: The Winter Soldier,2014,136,scifi
382,Unbroken,2014,137,action
1179,Unbroken,2014,137,biography
3753,Unbroken,2014,137,sports
4132,Unbroken,2014,137,war
163,Divergent,2014,139,action
528,Divergent,2014,139,adventure
2842,Divergent,2014,139,mystery
3409,Divergent,2014,139,scifi
3642,The Amazing Spider-Man 2,2014,142,scifi
570,The Hobbit: The Battle of the Five Armies,2014,144,adventure
2104,The Hobbit: The Battle of the Five Armies,2014,144,fantasy
2786,Gone Girl,2014,149,mystery
4003,Gone Girl,2014,149,thriller
748,Transformers: Age of Extinction,2014,165,adventure
3564,Transformers: Age of Extinction,2014,165,scifi
408,Interstellar,2014,169,adventure
3324,Interstellar,2014,169,scifi
2560,Hidden,2015,84,horror
3392,Hidden,2015,84,scifi
4076,Hidden,2015,84,thriller
973,Hotel Transylvania 2,2015,89,animation
855,Minions,2015,91,animation
1624,Minions,2015,91,crime
1829,Minions,2015,91,family
3617,Minions,2015,91,scifi
1048,The SpongeBob Movie: Sponge Out of Water,2015,92,animation
2069,The VVitch: A New-England Folktale,2015,92,fantasy
2564,The VVitch: A New-England Folktale,2015,92,horror
2829,The VVitch: A New-England Folktale,2015,92,mystery
916,The Good Dinosaur,2015,93,animation
2007,The Good Dinosaur,2015,93,family
906,Home,2015,94,animation
1916,Home,2015,94,family
2544,The Visit,2015,94,horror
2797,The Visit,2015,94,mystery
4024,The Visit,2015,94,thriller
1625,Green Room,2015,95,crime
2723,Green Room,2015,95,horror
544,Inside Out,2015,95,adventure
784,Inside Out,2015,95,animation
1731,Inside Out,2015,95,family
2089,Inside Out,2015,95,fantasy
2008,Daddy's Home,2015,96,family
1617,Home Sweet Hell,2015,98,crime
1441,Knock Knock,2015,99,crime
2580,Knock Knock,2015,99,horror
516,Vacation,2015,99,adventure
3668,Fantastic Four,2015,100,scifi
3905,The Bronze,2015,100,sports
1612,Solace,2015,101,crime
2976,Solace,2015,101,mystery
4210,Eye in the Sky,2015,102,war
714,Cinderella,2015,105,adventure
1791,Cinderella,2015,105,family
2189,Cinderella,2015,105,fantasy
3093,Cinderella,2015,105,romance
1570,Focus,2015,105,crime
3210,Focus,2015,105,romance
2235,Pixels,2015,105,fantasy
3584,Pixels,2015,105,scifi
2470,Eddie the Eagle,2015,106,history
3832,Eddie the Eagle,2015,106,sports
2929,The Gift,2015,108,mystery
1298,Woman in Gold,2015,109,biography
2502,Woman in Gold,2015,109,history
2477,Colonia,2015,110,history
1921,Pan,2015,111,family
2055,The Age of Adaline,2015,112,fantasy
3071,The Age of Adaline,2015,112,romance
1632,Point Break,2015,114,crime
3776,Point Break,2015,114,sports
370,San Andreas,2015,114,action
698,San Andreas,2015,114,adventure
3025,A Man Called Ove,2015,116,romance
113,The Man from U.N.C.L.E.,2015,116,action
480,The Man from U.N.C.L.E.,2015,116,adventure
66,Ant-Man,2015,117,action
3347,Ant-Man,2015,117,scifi
3250,Carol,2015,118,romance
4078,Room,2015,118,thriller
1214,The Danish Girl,2015,119,biography
1683,The Danish Girl,2015,119,crime
3702,The Divergent Series: Insurgent,2015,119,scifi
3040,The Lobster,2015,119,romance
3367,The Lobster,2015,119,scifi
4041,The Lobster,2015,119,thriller
80,Mad Max: Fury Road,2015,120,action
458,Mad Max: Fury Road,2015,120,adventure
3358,Mad Max: Fury Road,2015,120,scifi
4022,Mad Max: Fury Road,2015,120,thriller
1160,Everest,2015,121,biography
89,Sicario,2015,121,action
1378,Sicario,2015,121,crime
2802,Sicario,2015,121,mystery
4030,Sicario,2015,121,thriller
1213,In the Heart of the Sea,2015,122,biography
2418,In the Heart of the Sea,2015,122,history
1293,Steve Jobs,2015,122,biography
1279,Black Mass,2015,123,biography
1644,Black Mass,2015,123,crime
3853,Concussion,2015,123,sports
1289,Joy,2015,124,biography
232,Jurassic World,2015,124,action
588,Jurassic World,2015,124,adventure
3455,Jurassic World,2015,124,scifi
1593,Southpaw,2015,124,crime
3767,Southpaw,2015,124,sports
3003,Fifty Shades of Grey,2015,125,romance
3999,Fifty Shades of Grey,2015,125,thriller
3608,Terminator Genisys,2015,126,scifi
3876,"McFarland, USA",2015,129,sports
1120,Spotlight,2015,129,biography
1440,Spotlight,2015,129,crime
1101,The Big Short,2015,130,biography
2358,The Big Short,2015,130,history
1856,Tomorrowland,2015,130,family
2299,Tomorrowland,2015,130,fantasy
3681,Tomorrowland,2015,130,scifi
3663,Maze Runner: The Scorch Trials,2015,131,scifi
252,Mission: Impossible - Rogue Nation,2015,131,action
606,Mission: Impossible - Rogue Nation,2015,131,adventure
2547,Bone Tomahawk,2015,132,horror
1125,Legend,2015,132,biography
1429,Legend,2015,132,crime
165,Creed,2015,133,action
3736,Creed,2015,133,sports
2992,Love,2015,135,romance
185,Furious 7,2015,137,action
1443,Furious 7,2015,137,crime
184,The Hunger Games: Mockingjay - Part 2,2015,137,action
550,The Hunger Games: Mockingjay - Part 2,2015,137,adventure
3422,The Hunger Games: Mockingjay - Part 2,2015,137,scifi
171,Star Wars: Episode VII - The Force Awakens,2015,138,action
535,Star Wars: Episode VII - The Force Awakens,2015,138,adventure
3414,Star Wars: Episode VII - The Force Awakens,2015,138,scifi
237,Avengers: Age of Ultron,2015,141,action
592,Avengers: Age of Ultron,2015,141,adventure
3458,Avengers: Age of Ultron,2015,141,scifi
2395,Bridge of Spies,2015,142,history
4143,Bridge of Spies,2015,142,war
511,The Martian,2015,144,adventure
3404,The Martian,2015,144,scifi
1165,Straight Outta Compton,2015,147,biography
2409,Straight Outta Compton,2015,147,history
320,Spectre,2015,148,action
654,Spectre,2015,148,adventure
161,The Revenant,2015,156,action
525,The Revenant,2015,156,adventure
1412,The Hateful Eight,2015,168,crime
2830,The Hateful Eight,2015,168,mystery
1050,Batman: The Killing Joke,2016,76,animation
3300,Love Machine,2016,79,romance
2751,Hush,2016,82,horror
2596,Terrifier,2016,85,horror
2749,The Autopsy of Jane Doe,2016,86,horror
980,Storks,2016,87,animation
882,The Secret Life of Pets,2016,87,animation
1966,The Secret Life of Pets,2016,87,family
1589,Don't Breathe,2016,88,crime
2700,Don't Breathe,2016,88,horror
1057,Leap!,2016,89,animation
690,Sausage Party,2016,89,adventure
852,Sausage Party,2016,89,animation
2174,Sausage Party,2016,89,fantasy
2303,Max Steel,2016,92,fantasy
3684,Max Steel,2016,92,scifi
685,Trolls,2016,92,adventure
805,Trolls,2016,92,animation
1782,Trolls,2016,92,family
2171,Trolls,2016,92,fantasy
3178,Trolls,2016,92,romance
3228,Below Her Mouth,2016,94,romance
968,Ice Age: Collision Course,2016,94,animation
862,Kung Fu Panda 3,2016,95,animation
1820,Kung Fu Panda 3,2016,95,family
2250,Kung Fu Panda 3,2016,95,fantasy
1093,Sully,2016,96,biography
914,Angry Birds,2016,97,animation
2006,Angry Birds,2016,97,family
893,Finding Dory,2016,97,animation
1887,Finding Dory,2016,97,family
2086,Swiss Army Man,2016,97,fantasy
3138,Swiss Army Man,2016,97,romance
2744,Raw,2016,99,horror
931,Kubo and the Two Strings,2016,101,animation
2960,Zoolander 2,2016,101,mystery
1431,Hell or High Water,2016,102,crime
2630,10 Cloverfield Lane,2016,103,horror
2899,10 Cloverfield Lane,2016,103,mystery
3489,10 Cloverfield Lane,2016,103,scifi
2218,The Great Wall,2016,103,fantasy
3060,Me Before You,2016,106,romance
1575,The Invisible Guest,2016,106,crime
2947,The Invisible Guest,2016,106,mystery
1850,The Jungle Book,2016,106,family
2285,The Jungle Book,2016,106,fantasy
785,Your Name.,2016,106,animation
2119,Your Name.,2016,106,fantasy
3099,Your Name.,2016,106,romance
388,Central Intelligence,2016,107,action
1546,Central Intelligence,2016,107,crime
2404,Deepwater Horizon,2016,107,history
514,Moana,2016,107,adventure
777,Moana,2016,107,animation
1718,Moana,2016,107,family
2074,Moana,2016,107,fantasy
132,Deadpool,2016,108,action
2334,Pride and Prejudice and Zombies,2016,108,fantasy
779,Sing,2016,108,animation
1729,Sing,2016,108,family
530,Zootopia,2016,108,adventure
776,Zootopia,2016,108,animation
1426,Zootopia,2016,108,crime
1726,Zootopia,2016,108,family
2845,Zootopia,2016,108,mystery
4192,Imperium,2016,109,war
1320,Miracles from Heaven,2016,109,biography
2309,The Legend of Tarzan,2016,110,fantasy
3142,The Legend of Tarzan,2016,110,romance
1577,The Girl on the Train,2016,112,crime
2948,The Girl on the Train,2016,112,mystery
1315,Whiskey Tango Foxtrot,2016,112,biography
4184,Whiskey Tango Foxtrot,2016,112,war
2010,Alice Through the Looking Glass,2016,113,family
3902,Billy Lynn's Long Halftime Walk,2016,113,sports
1183,War Dogs,2016,114,biography
1586,War Dogs,2016,114,crime
4141,War Dogs,2016,114,war
3718,Assassin's Creed,2016,115,scifi
324,Doctor Strange,2016,115,action
658,Doctor Strange,2016,115,adventure
2159,Doctor Strange,2016,115,fantasy
3506,Doctor Strange,2016,115,scifi
1131,The Founder,2016,115,biography
2826,Arrival,2016,116,mystery
3396,Arrival,2016,116,scifi
3092,Passengers,2016,116,romance
3384,Passengers,2016,116,scifi
4065,Passengers,2016,116,thriller
207,The Nice Guys,2016,116,action
1456,The Nice Guys,2016,116,crime
3877,Bleed for This,2016,117,sports
2533,Split,2016,117,horror
3996,Split,2016,117,thriller
1995,The BFG,2016,117,family
2494,The Finest Hours,2016,117,history
2708,The Neon Demon,2016,117,horror
1553,Jack Reacher: Never Go Back,2016,118,crime
1149,Lion,2016,118,biography
262,Train to Busan,2016,118,action
2609,Train to Busan,2016,118,horror
3722,Allegiant,2016,120,scifi
2505,Anthropoid,2016,120,history
2495,The Birth of a Nation,2016,120,history
1677,Inferno,2016,121,crime
387,Star Trek Beyond,2016,122,action
712,Star Trek Beyond,2016,122,adventure
3544,Star Trek Beyond,2016,122,scifi
90,Suicide Squad,2016,123,action
465,Suicide Squad,2016,123,adventure
2053,Suicide Squad,2016,123,fantasy
3361,Suicide Squad,2016,123,scifi
2283,Warcraft,2016,123,fantasy
3275,Allied,2016,124,romance
4161,Allied,2016,124,war
390,Gods of Egypt,2016,127,action
713,Gods of Egypt,2016,127,adventure
2188,Gods of Egypt,2016,127,fantasy
1088,Hidden Figures,2016,127,biography
2353,Hidden Figures,2016,127,history
1857,Miss Peregrine's Home for Peculiar Children,2016,127,family
2300,Miss Peregrine's Home for Peculiar Children,2016,127,fantasy
1312,The Infiltrator,2016,127,biography
3011,La La Land,2016,128,romance
197,The Accountant,2016,128,action
745,Now You See Me 2,2016,129,adventure
1564,Now You See Me 2,2016,129,crime
2939,Now You See Me 2,2016,129,mystery
891,A Silent Voice: The Movie,2016,130,animation
605,Fantastic Beasts and Where to Find Them,2016,132,adventure
1750,Fantastic Beasts and Where to Find Them,2016,132,family
2117,Fantastic Beasts and Where to Find Them,2016,132,fantasy
743,The Magnificent Seven,2016,132,adventure
2500,Patriots Day,2016,133,history
108,Rogue One: A Star Wars Story,2016,133,action
478,Rogue One: A Star Wars Story,2016,133,adventure
3375,Rogue One: A Star Wars Story,2016,133,scifi
3846,Race,2016,134,sports
1300,Snowden,2016,134,biography
2696,The Conjuring 2,2016,134,horror
2955,The Conjuring 2,2016,134,mystery
1085,Hacksaw Ridge,2016,139,biography
2356,Hacksaw Ridge,2016,139,history
4091,Hacksaw Ridge,2016,139,war
1227,The Lost City of Z,2016,141,biography
2437,The Lost City of Z,2016,141,history
286,13 Hours,2016,144,action
2377,13 Hours,2016,144,history
4119,13 Hours,2016,144,war
341,X-Men: Apocalypse,2016,144,action
673,X-Men: Apocalypse,2016,144,adventure
3515,X-Men: Apocalypse,2016,144,scifi
3055,The Handmaiden,2016,145,romance
2162,A Cure for Wellness,2016,146,fantasy
2643,A Cure for Wellness,2016,146,horror
2912,A Cure for Wellness,2016,146,mystery
3509,A Cure for Wellness,2016,146,scifi
258,Captain America: Civil War,2016,147,action
3468,Captain America: Civil War,2016,147,scifi
2972,Brimstone,2016,148,mystery
214,Batman v Superman: Dawn of Justice,2016,151,action
572,Batman v Superman: Dawn of Justice,2016,151,adventure
3443,Batman v Superman: Dawn of Justice,2016,151,scifi
3864,Dangal,2016,161,sports
2408,Silence,2016,161,history
2676,The Babysitter,2017,85,horror
992,The Emoji Movie,2017,86,animation
1030,Captain Underpants: The First Epic Movie,2017,89,animation
947,Despicable Me 3,2017,89,animation
2000,Despicable Me 3,2017,89,family
1318,Shock and Awe,2017,90,biography
1056,Smurfs: The Lost Village,2017,90,animation
3170,The Little Hours,2017,90,romance
3710,It Comes at Night,2017,91,scifi
4215,The Beguiled,2017,93,war
1014,Loving Vincent,2017,94,animation
2244,The Dark Tower,2017,95,fantasy
3596,The Dark Tower,2017,95,scifi
918,The Boss Baby,2017,97,animation
1073,My Little Pony: The Movie,2017,99,animation
1010,The Lego Ninjago Movie,2017,101,animation
868,Cars 3,2017,102,animation
1909,Cars 3,2017,102,family
3797,Cars 3,2017,102,sports
2658,Gerald's Game,2017,103,horror
1860,Paddington 2,2017,103,family
2301,Paddington 2,2017,103,fantasy
2535,Get Out,2017,104,horror
2789,Get Out,2017,104,mystery
4006,Get Out,2017,104,thriller
2619,Life,2017,104,horror
3478,Life,2017,104,scifi
1223,The Disaster Artist,2017,104,biography
872,The Lego Batman Movie,2017,104,animation
1902,The Lego Batman Movie,2017,104,family
565,Coco,2017,105,adventure
786,Coco,2017,105,animation
1737,Coco,2017,105,family
2101,Coco,2017,105,fantasy
2869,Coco,2017,105,mystery
1092,The Greatest Showman,2017,105,biography
3262,Tulip Fever,2017,105,romance
62,Dunkirk,2017,106,action
2352,Dunkirk,2017,106,history
4000,Dunkirk,2017,106,thriller
4087,Dunkirk,2017,106,war
1681,Ghost in the Shell,2017,107,crime
3688,Ghost in the Shell,2017,107,scifi
2434,The Death of Stalin,2017,107,history
1416,Wind River,2017,107,crime
2835,Wind River,2017,107,mystery
935,Ferdinand,2017,108,animation
1890,Ferdinand,2017,108,family
3591,Geostorm,2017,109,scifi
2748,Marrowbone,2017,110,horror
3565,The Circle,2017,110,scifi
369,The Mummy,2017,110,action
697,The Mummy,2017,110,adventure
2179,The Mummy,2017,110,fantasy
2657,The Mummy,2017,110,horror
129,Baby Driver,2017,113,action
1409,Baby Driver,2017,113,crime
4177,Sand Castle,2017,113,war
1761,Wonder,2017,113,family
1424,Murder on the Orient Express,2017,114,crime
2841,Murder on the Orient Express,2017,114,mystery
1573,American Made,2017,115,crime
272,Jungle,2017,115,action
617,Jungle,2017,115,adventure
1171,Jungle,2017,115,biography
1369,"Three Billboards Outside Ebbing, Missouri",2017,115,crime
107,Baywatch,2017,116,action
1391,Baywatch,2017,116,crime
1138,The Post,2017,116,biography
2386,The Post,2017,116,history
4131,The Post,2017,116,war
3145,Fifty Shades Darker,2017,118,romance
2290,Kong: Skull Island,2017,118,fantasy
3662,Kong: Skull Island,2017,118,scifi
1584,Logan Lucky,2017,118,crime
1658,The Hitman's Bodyguard,2017,118,crime
1164,"I, Tonya",2017,119,biography
3750,"I, Tonya",2017,119,sports
221,Jumanji: Welcome to the Jungle,2017,119,action
576,Jumanji: Welcome to the Jungle,2017,119,adventure
2105,Jumanji: Welcome to the Jungle,2017,119,fantasy
265,Justice League,2017,120,action
611,Justice League,2017,120,adventure
2124,Justice League,2017,120,fantasy
3471,Justice League,2017,120,scifi
199,Okja,2017,120,action
557,Okja,2017,120,adventure
3435,Okja,2017,120,scifi
3882,Battle of the Sexes,2017,121,sports
2606,Mother!,2017,121,horror
2879,Mother!,2017,121,mystery
2561,The Killing of a Sacred Deer,2017,121,horror
2827,The Killing of a Sacred Deer,2017,121,mystery
4081,The Killing of a Sacred Deer,2017,121,thriller
2622,Alien: Covenant,2017,122,horror
3480,Alien: Covenant,2017,122,scifi
123,John Wick: Chapter 2,2017,122,action
1399,John Wick: Chapter 2,2017,122,crime
4063,John Wick: Chapter 2,2017,122,thriller
4229,War Machine,2017,122,war
2095,The Shape of Water,2017,123,fantasy
3046,The Shape of Water,2017,123,romance
1598,What Happened to Monday,2017,123,crime
2247,What Happened to Monday,2017,123,fantasy
2966,What Happened to Monday,2017,123,mystery
3599,What Happened to Monday,2017,123,scifi
2269,Power Rangers,2017,124,fantasy
3633,Power Rangers,2017,124,scifi
1191,Darkest Hour,2017,125,biography
4144,Darkest Hour,2017,125,war
728,King Arthur: Legend of the Sword,2017,126,adventure
2197,King Arthur: Legend of the Sword,2017,126,fantasy
1296,The Glass Castle,2017,127,biography
546,Beauty and the Beast,2017,129,adventure
1732,Beauty and the Beast,2017,129,family
2090,Beauty and the Beast,2017,129,fantasy
3079,Beauty and the Beast,2017,129,romance
274,Pirates of the Caribbean: Dead Men Tell No Tales,2017,129,action
619,Pirates of the Caribbean: Dead Men Tell No Tales,2017,129,adventure
2128,Pirates of the Caribbean: Dead Men Tell No Tales,2017,129,fantasy
3223,Phantom Thread,2017,130,romance
202,Thor: Ragnarok,2017,130,action
558,Thor: Ragnarok,2017,130,adventure
2097,Thor: Ragnarok,2017,130,fantasy
3437,Thor: Ragnarok,2017,130,scifi
1314,All the Money in the World,2017,132,biography
3028,Call Me by Your Name,2017,132,romance
1231,Papillon,2017,133,biography
219,Spider-Man: Homecoming,2017,133,action
574,Spider-Man: Homecoming,2017,133,adventure
3445,Spider-Man: Homecoming,2017,133,scifi
4187,Mudbound,2017,134,war
1199,Only the Brave,2017,134,biography
2182,Downsizing,2017,135,fantasy
3539,Downsizing,2017,135,scifi
2555,It,2017,135,horror
2497,The 12th Man,2017,135,history
220,Guardians of the Galaxy Vol. 2,2017,136,action
575,Guardians of the Galaxy Vol. 2,2017,136,adventure
3446,Guardians of the Galaxy Vol. 2,2017,136,scifi
236,The Fate of the Furious,2017,136,action
1472,The Fate of the Furious,2017,136,crime
345,Valerian and the City of a Thousand Planets,2017,136,action
678,Valerian and the City of a Thousand Planets,2017,136,adventure
2168,Valerian and the City of a Thousand Planets,2017,136,fantasy
3520,Valerian and the City of a Thousand Planets,2017,136,scifi
137,Logan,2017,137,action
3397,Logan,2017,137,scifi
4079,Logan,2017,137,thriller
1150,Molly's Game,2017,140,biography
1521,Molly's Game,2017,140,crime
3752,Molly's Game,2017,140,sports
64,Kingsman: The Golden Circle,2017,141,action
439,Kingsman: The Golden Circle,2017,141,adventure
1364,Kingsman: The Golden Circle,2017,141,crime
4008,Kingsman: The Golden Circle,2017,141,thriller
204,Wonder Woman,2017,141,action
559,Wonder Woman,2017,141,adventure
2098,Wonder Woman,2017,141,fantasy
3438,Wonder Woman,2017,141,scifi
4106,Wonder Woman,2017,141,war
292,Star Wars: Episode VIII - The Last Jedi,2017,152,action
