rating_id,user_id,movie_id,rating,review_date
R29619,15437,2418,5.0,2025-02-16
R29620,15283,1818,5.0,2025-02-16
R29621,15332,3687,5.0,2025-02-16
R29622,15083,1191,4.0,2025-02-16
R29623,16130,3379,4.5,2025-02-16
R29624,16066,240,5.0,2025-02-16
R29625,15308,2999,3.0,2025-02-16
R29628,15351,3410,4.0,2025-02-16
R29629,16751,170,3.5,2025-02-16
R29631,16486,1208,4.0,2025-02-16
R29632,15830,2720,3.0,2025-02-16
R29633,15349,3283,4.0,2025-02-16
R29634,15946,2761,4.5,2025-02-16
R29636,16822,3061,4.0,2025-02-16
R29637,16187,1484,4.0,2025-02-16
R29639,16458,857,4.0,2025-02-16
R29640,16045,2399,4.0,2025-02-16
R29641,16896,2873,4.0,2025-02-16
R29642,16811,3040,4.0,2025-02-16
R29643,16911,2418,4.0,2025-02-16
R29644,15588,895,4.5,2025-02-16
R29645,16886,1359,4.0,2025-02-16
R29646,16454,3150,5.0,2025-02-16
R29648,16355,3292,5.0,2025-02-16
R29650,16362,2942,5.0,2025-02-16
R29651,16751,2132,4.5,2025-02-16
R29652,16428,2663,3.5,2025-02-16
R29653,16811,2223,5.0,2025-02-16
R29655,15274,2830,5.0,2025-02-16
R29656,15830,792,2.5,2025-02-16
R29659,15452,1013,4.5,2025-02-16
R29660,15291,4147,4.0,2025-02-16
R29661,15556,11,5.0,2025-02-16
R29662,16070,4229,4.5,2025-02-16
R29663,16463,2945,4.5,2025-02-16
R29664,16146,1208,4.5,2025-02-16
R29666,15445,2768,4.5,2025-02-16
R29667,16924,721,5.0,2025-02-16
R29668,16815,1537,3.5,2025-02-16
R29669,15456,2132,5.0,2025-02-16
R29670,16958,706,2.5,2025-02-16
R29671,16793,2552,1.0,2025-02-16
R29672,16483,2027,2.5,2025-02-16
R29673,16129,3643,5.0,2025-02-16
R29674,15953,2447,3.5,2025-02-16
R29675,15407,3123,3.0,2025-02-16
R29676,15805,3673,3.5,2025-02-16
R29677,16119,3333,3.158917,2025-02-16
R29678,16117,1406,3.5,2025-02-16
R29680,15588,1093,3.5,2025-02-16
R29681,16265,2565,1.5,2025-02-16
R29682,16925,167,3.0,2025-02-16
R29683,15700,1648,3.5,2025-02-16
R29684,15007,1175,3.5,2025-02-16
R29685,16282,1229,2.0,2025-02-16
R29686,16802,689,5.0,2025-02-16
R29687,16928,1597,4.5,2025-02-16
R29689,15979,1926,3.0,2025-02-16
R29691,16522,2308,4.5,2025-02-16
R29692,15760,4049,4.0,2025-02-16
R29693,15531,570,3.5,2025-02-16
R29694,15635,1748,4.5,2025-02-16
R29696,15365,2113,5.0,2025-02-16
R29697,15363,1255,4.0,2025-02-16
R29699,15867,118,2.5,2025-02-16
R29700,16916,2541,1.0,2025-02-16
R29703,16482,1030,5.0,2025-02-16
R29704,16486,1208,3.5,2025-02-16
R29705,15677,4130,3.0,2025-02-16
R29707,16175,1597,4.5,2025-02-16
R29708,15126,4133,3.5,2025-02-16
R29709,16130,3772,4.5,2025-02-16
R29710,16337,2247,4.5,2025-02-16
R29711,16171,2701,3.0,2025-02-16
R29712,15126,2496,2.0,2025-02-16
R29713,15314,2208,4.5,2025-02-16
R29714,16313,790,2.5,2025-02-16
R29715,15130,2505,4.5,2025-02-16
R29716,15632,3000,3.5,2025-02-16
R29718,15408,3565,2.0,2025-02-16
R29719,16685,1170,4.0,2025-02-16
R29720,16233,1164,3.5,2025-02-16
R29721,16631,2349,4.0,2025-02-16
R29722,15759,2549,3.5,2025-02-16
R29724,15975,3932,4.0,2025-02-16
R29725,15968,3525,5.0,2025-02-16
R29727,16804,118,3.5,2025-02-16
R29728,16685,3399,5.0,2025-02-16
R29729,16916,3897,5.0,2025-02-16
R29730,16267,1959,4.5,2025-02-16
R29731,15407,516,5.0,2025-02-16
R29732,15353,3141,4.0,2025-02-16
R29733,16228,446,4.0,2025-02-16
R29734,16470,3712,5.0,2025-02-16
R29735,15805,2289,5.0,2025-02-16
R29736,15956,3027,5.0,2025-02-16
R29737,15416,1352,4.5,2025-02-16
R29738,16406,481,3.5,2025-02-16
R29739,15000,1839,4.5,2025-02-16
R29740,16641,4061,5.0,2025-02-16
R29741,16322,2242,4.0,2025-02-16
R29742,15867,4044,3.5,2025-02-16
R29743,16175,462,3.0,2025-02-16
R29744,16092,1208,4.0,2025-02-16
R29745,15641,2349,3.0,2025-02-16
R29746,16302,2116,3.5,2025-02-16
R29748,15270,2778,5.0,2025-02-16
R29749,15954,2132,5.0,2025-02-16
R29750,15352,1156,3.5,2025-02-16
R29751,15407,570,4.5,2025-02-16
R29752,16998,2514,0.144758,2025-02-16
R29753,16791,968,5.0,2025-02-16
R29754,15291,447,5.0,2025-02-16
R29755,15352,3065,5.0,2025-02-16
R29756,15687,3385,5.0,2025-02-16
R29757,16276,636,5.0,2025-02-16
R29758,15107,1208,4.0,2025-02-16
R29759,16334,3836,2.0,2025-02-16
R29760,16752,3101,4.0,2025-02-16
R29761,16395,1478,3.0,2025-02-16
R29762,16228,2308,2.5,2025-02-16
R29763,16362,3057,2.0,2025-02-16
R29764,16110,437,4.5,2025-02-16
R29765,16534,3014,5.0,2025-02-16
R29766,15531,3283,5.0,2025-02-16
R29767,16947,1748,4.0,2025-02-16
R29768,16195,3184,4.5,2025-02-16
R29769,15961,3803,4.5,2025-02-16
R29770,16483,2855,4.5,2025-02-16
R29771,15000,1135,3.0,2025-02-16
R29772,16177,2027,5.0,2025-02-16
R29773,16695,1823,4.0,2025-02-16
R29774,15989,1011,5.0,2025-02-16
R29775,15030,2055,5.0,2025-02-16
R29776,16060,1671,4.0,2025-02-16
R29778,16893,4080,4.0,2025-02-16
R29781,15396,3753,2.0,2025-02-16
R29782,15788,2847,3.5,2025-02-16
R29784,15630,3655,5.0,2025-02-16
R29785,15241,507,3.5,2025-02-16
R29786,16817,3999,4.5,2025-02-16
R29787,16284,13,3.5,2025-02-16
R29788,16283,3673,3.5,2025-02-16
R29789,16604,2837,4.0,2025-02-16
R29790,16379,2393,4.0,2025-02-16
R29791,16702,1443,5.0,2025-02-16
R29792,15941,4105,3.0,2025-02-16
R29793,15299,2863,5.0,2025-02-16
R29794,16793,650,4.5,2025-02-16
R29795,16045,1371,4.5,2025-02-16
R29797,16416,1767,4.5,2025-02-16
R29798,15558,1199,5.0,2025-02-16
R29799,15130,1544,4.0,2025-02-16
R29800,15544,574,5.0,2025-02-16
R29801,16120,2563,1.0,2025-02-16
R29802,16866,4118,3.5,2025-02-16
R29804,16060,2447,3.5,2025-02-16
R29807,16958,330,5.0,2025-02-16
R29808,15761,3061,4.0,2025-02-16
R29809,16982,3439,5.0,2025-02-16
R29811,16963,1499,1.5,2025-02-16
R29812,15353,1415,3.0,2025-02-16
R29813,16134,2730,3.0,2025-02-16
R29814,15035,1596,3.0,2025-02-16
R29815,16321,1277,3.5,2025-02-16
R29816,15299,2366,1.5,2025-02-16
R29817,16891,579,4.5,2025-02-16
R29818,16933,2245,5.0,2025-02-16
R29819,16992,48,5.0,2025-02-16
R29820,15622,3462,5.0,2025-02-16
R29821,15690,1216,4.0,2025-02-16
R29824,16087,3689,5.0,2025-02-16
R29825,16568,187,3.5,2025-02-16
R29826,16595,1596,4.5,2025-02-16
R29827,15688,3615,5.0,2025-02-16
R29828,15715,2912,4.0,2025-02-16
R29829,16959,1002,5.0,2025-02-16
R29830,15373,793,5.0,2025-02-16
R29831,16747,1437,4.5,2025-02-16
R29833,16998,3155,4.0,2025-02-16
R29834,15112,290,4.5,2025-02-16
R29835,15007,1595,4.0,2025-02-16
R29837,16174,4044,3.5,2025-02-16
R29838,16424,1393,4.5,2025-02-16
R29840,16893,706,4.5,2025-02-16
R29842,15107,579,4.5,2025-02-16
R29843,16079,2012,5.0,2025-02-16
R29844,16700,1107,3.5,2025-02-16
R29845,15372,426,4.0,2025-02-16
R29846,16428,3439,4.5,2025-02-16
R29848,15237,2817,5.0,2025-02-16
R29850,15693,109,5.0,2025-02-16
R29851,16354,3148,2.5,2025-02-16
R29852,15375,942,4.5,2025-02-16
R29853,16379,1767,4.0,2025-02-16
R29854,15314,3232,5.0,2025-02-16
R29855,16790,3484,4.5,2025-02-16
R29856,16752,942,5.0,2025-02-16
R29857,16279,1208,2.5,2025-02-16
R29858,15589,2277,3.5,2025-02-16
R29859,15362,3155,4.0,2025-02-16
R29860,15944,1383,4.0,2025-02-16
R29861,16784,2503,1.5,2025-02-16
R29862,15314,2459,3.5,2025-02-16
R29864,15518,631,4.0,2025-02-16
R29865,15194,191,5.0,2025-02-16
R29866,16811,86,5.0,2025-02-16
R29867,15588,3000,3.0,2025-02-16
R29868,16215,109,5.0,2025-02-16
R29869,16110,3898,4.0,2025-02-16
R29870,16830,2514,2.0,2025-02-16
R29873,15953,2701,1.0,2025-02-16
R29874,15702,4109,3.5,2025-02-16
R29875,16267,3065,4.0,2025-02-16
R29878,16181,2825,5.0,2025-02-16
R29879,15136,3741,4.0,2025-02-16
R29880,16202,3718,3.5,2025-02-16
R29882,15021,1734,4.5,2025-02-16
R29883,16346,2817,4.0,2025-02-16
R29884,16201,3548,5.0,2025-02-16
R29885,16696,3836,2.5,2025-02-16
R29887,16976,447,5.0,2025-02-16
R29888,16211,1369,4.0,2025-02-16
R29889,15523,3548,5.0,2025-02-16
R29890,15702,1027,4.5,2025-02-16
R29891,16077,3488,4.5,2025-02-16
R29892,16676,2467,4.0,2025-02-16
R29893,16190,1093,4.0,2025-02-16
R29894,15005,4080,2.5,2025-02-16
R29896,15701,187,4.0,2025-02-16
R29897,15687,1093,4.0,2025-02-16
R29898,15708,3031,4.5,2025-02-16
R29899,16907,3303,4.5,2025-02-16
R29901,16133,447,5.0,2025-02-16
R29902,16631,1818,4.0,2025-02-16
R29903,16921,2514,3.0,2025-02-16
R29904,16454,2982,4.0,2025-02-16
R29905,15576,2778,3.0,2025-02-16
R29906,15780,2365,4.0,2025-02-16
R29907,16147,174,5.0,2025-02-16
R29908,15356,2595,3.0,2025-02-16
R29909,15795,3615,3.5,2025-02-16
R29910,16003,194,5.0,2025-02-16
R29911,15449,2817,5.0,2025-02-16
R29912,16444,3710,5.0,2025-02-16
R29914,16174,1471,3.5,2025-02-16
R29916,16614,3783,4.0,2025-02-16
R29917,16535,719,4.5,2025-02-16
R29918,15838,2563,2.0,2025-02-16
R29919,15527,4105,4.5,2025-02-16
R29920,16494,438,4.5,2025-02-16
R29921,16313,234,4.0,2025-02-16
R29922,15169,2242,1.0,2025-02-16
R29923,16985,4027,2.5,2025-02-16
R29924,16354,2316,4.5,2025-02-16
R29925,16818,1406,3.5,2025-02-16
R29926,16641,2540,3.5,2025-02-16
R29927,15517,2157,4.5,2025-02-16
R29928,15830,1510,3.5,2025-02-16
R29930,16577,2696,2.0,2025-02-16
R29931,15500,109,3.5,2025-02-16
R29932,15015,109,2.5,2025-02-16
R29933,16416,1494,4.0,2025-02-16
R29934,15957,1494,2.5,2025-02-16
R29935,15960,844,5.0,2025-02-16
R29937,16859,2487,4.0,2025-02-16
R29938,16130,3312,5.0,2025-02-16
R29939,16470,1277,4.5,2025-02-16
R29940,16405,3019,2.5,2025-02-16
R29941,16132,194,5.0,2025-02-16
R29942,16691,1208,3.5,2025-02-16
R29943,16098,2730,4.0,2025-02-16
R29944,15531,504,5.0,2025-02-16
R29945,15761,1114,4.5,2025-02-16
R29946,15365,3689,5.0,2025-02-16
R29947,16378,3869,4.0,2025-02-16
R29948,16201,1779,4.5,2025-02-16
R29949,16758,2287,5.0,2025-02-16
R29950,16463,3861,4.5,2025-02-16
R29951,16748,3444,4.5,2025-02-16
R29952,15489,875,3.0,2025-02-16
R29953,16748,2564,3.0,2025-02-16
R29954,15549,2418,4.5,2025-02-16
R29955,15549,3067,4.5,2025-02-16
R29956,16109,2769,3.5,2025-02-16
R29957,16444,1341,4.0,2025-02-16
R29958,16195,109,4.5,2025-02-16
R29959,15825,3999,5.0,2025-02-16
R29963,15645,747,2.5,2025-02-16
R29964,15931,2447,1.0,2025-02-16
R29965,16999,4025,4.5,2025-02-16
R29966,16864,2027,4.5,2025-02-16
R29967,16721,1715,4.5,2025-02-16
R29968,16696,2048,3.0,2025-02-16
R29969,16768,109,2.0,2025-02-16
R29971,16520,2472,3.5,2025-02-16
R29972,15588,3232,4.5,2025-02-16
R29973,16529,3687,4.5,2025-02-16
R29974,16814,1105,4.5,2025-02-16
R29975,16577,725,4.5,2025-02-16
R29976,15946,331,3.0,2025-02-16
R29978,16791,2674,3.5,2025-02-16
R29979,15602,2596,3.0,2025-02-16
R29980,16879,942,4.5,2025-02-16
R29981,16870,1544,4.0,2025-02-16
R29982,15701,3061,4.0,2025-02-16
R29985,15834,2084,4.5,2025-02-16
R29987,15592,2055,5.0,2025-02-16
R29988,16811,2778,4.5,2025-02-16
R29989,15363,3214,4.0,2025-02-16
R29990,15459,2722,2.0,2025-02-16
R29991,16523,942,3.5,2025-02-16
R29992,16066,2594,2.0,2025-02-16
R29993,16866,3269,4.5,2025-02-16
R29994,16166,1208,4.0,2025-02-16
R29995,16296,3778,4.0,2025-02-16
R29997,15179,895,3.0,2025-02-16
R29998,15156,3437,5.0,2025-02-16
R29999,16486,434,5.0,2025-02-16
R30000,15022,331,4.0,2025-02-16
R30001,16755,1945,5.0,2025-02-16
R30002,16028,2418,4.5,2025-02-16
R30003,15677,3283,4.5,2025-02-16
R30004,15960,622,4.5,2025-02-16
R30005,16195,3439,2.5,2025-02-16
R30006,16670,2914,4.0,2025-02-16
R30007,15638,982,5.0,2025-02-16
R30008,16784,3558,2.5,2025-02-16
R30009,15597,2067,4.0,2025-02-16
R30010,15799,2316,4.0,2025-02-16
R30011,16098,3742,3.5,2025-02-16
R30012,16911,4154,5.0,2025-02-16
R30013,16553,854,3.5,2025-02-16
R30015,16098,4225,4.5,2025-02-16
R30016,15638,673,3.5,2025-02-16
R30018,15568,1991,4.5,2025-02-17
R30019,15002,759,5.0,2025-02-17
R30021,15500,1138,4.0,2025-02-17
R30022,16279,722,5.0,2025-02-17
R30023,15999,534,2.5,2025-02-17
R30025,15301,126,4.0,2025-02-17
R30026,15637,3000,5.0,2025-02-17
R30027,15982,2479,5.0,2025-02-17
R30028,15339,965,5.0,2025-02-17
R30029,16837,282,3.0,2025-02-17
R30030,16991,831,4.5,2025-02-17
R30032,15975,426,3.5,2025-02-17
R30033,15227,403,4.0,2025-02-17
R30034,16267,1715,4.0,2025-02-17
R30035,16817,2837,4.5,2025-02-17
R30036,15568,3065,5.0,2025-02-17
R30037,16283,2362,2.0,2025-02-17
R30039,15376,2352,4.0,2025-02-17
R30040,15452,1425,3.0,2025-02-17
R30041,16033,2865,5.0,2025-02-17
R30042,15416,2055,4.0,2025-02-17
R30043,16979,1529,3.5,2025-02-17
R30044,16753,3232,5.0,2025-02-17
R30045,16959,650,2.0,2025-02-17
R30046,16916,2798,4.0,2025-02-17
R30047,15929,2447,3.5,2025-02-17
R30048,16279,207,5.0,2025-02-17
R30049,16496,269,4.5,2025-02-17
R30050,16028,2566,3.5,2025-02-17
R30051,16855,109,4.5,2025-02-17
R30052,16218,126,3.5,2025-02-17
R30053,16074,2303,4.5,2025-02-17
R30054,16177,118,2.0,2025-02-17
R30055,16713,1732,5.0,2025-02-17
R30057,15632,1499,2.5,2025-02-17
R30058,16181,636,3.0,2025-02-17
R30059,15726,1739,5.0,2025-02-17
R30060,15314,2741,2.0,2025-02-17
R30061,15731,1028,5.0,2025-02-17
R30062,15030,2945,3.5,2025-02-17
R30063,15408,329,2.0,2025-02-17
R30064,15677,4044,4.0,2025-02-17
R30065,16372,434,3.5,2025-02-17
R30066,16242,3548,4.0,2025-02-17
R30067,16339,1739,4.5,2025-02-17
R30069,16109,1208,3.0,2025-02-17
R30070,16396,2722,3.5,2025-02-17
R30071,15994,285,3.5,2025-02-17
R30072,16893,3021,4.5,2025-02-17
R30073,15666,3643,5.0,2025-02-17
R30074,16817,2505,3.5,2025-02-17
R30075,15627,45,3.0,2025-02-17
R30076,15992,3208,5.0,2025-02-17
R30078,15992,2697,4.0,2025-02-17
R30079,16354,469,4.0,2025-02-17
R30080,16755,2316,4.5,2025-02-17
R30081,15878,917,5.0,2025-02-17
R30082,16959,2869,4.5,2025-02-17
R30083,15527,1137,3.5,2025-02-17
R30084,15375,2503,5.0,2025-02-17
R30088,15520,447,5.0,2025-02-17
R30089,16944,1148,4.0,2025-02-17
R30090,16748,2293,4.5,2025-02-17
R30091,15902,3466,4.5,2025-02-17
R30093,16063,2945,4.5,2025-02-17
R30094,16278,1579,3.5,2025-02-17
R30095,15635,2132,2.5,2025-02-17
R30096,15431,3155,5.0,2025-02-17
R30097,16386,1767,4.5,2025-02-17
R30098,16918,2320,4.5,2025-02-17
R30099,16900,3061,4.0,2025-02-17
R30100,15352,4008,5.0,2025-02-17
R30101,15717,3169,4.5,2025-02-17
R30104,15929,1022,5.0,2025-02-17
R30105,15779,504,5.0,2025-02-17
R30106,16039,2607,2.5,2025-02-17
R30107,15074,1834,5.0,2025-02-17
R30108,15581,2143,4.5,2025-02-17
R30109,16613,1140,2.0,2025-02-17
R30110,15941,534,4.0,2025-02-17
R30111,16114,3975,3.5,2025-02-17
R30112,16943,1359,4.0,2025-02-17
R30113,15015,3742,4.5,2025-02-17
R30114,16074,1086,4.5,2025-02-17
R30115,15452,3842,5.0,2025-02-17
R30116,15023,3299,4.0,2025-02-17
R30117,15544,3953,4.5,2025-02-17
R30118,15517,3742,5.0,2025-02-17
R30120,15479,3627,5.0,2025-02-17
R30121,15690,2707,2.5,2025-02-17
R30122,15708,650,5.0,2025-02-17
R30123,15475,4212,2.5,2025-02-17
R30124,15789,1739,5.0,2025-02-17
R30125,16353,48,4.0,2025-02-17
R30131,16140,4200,3.5,2025-02-17
R30132,16275,1991,4.0,2025-02-17
R30133,15975,1945,5.0,2025-02-17
R30134,15349,2595,1.0,2025-02-17
R30135,16233,51,4.5,2025-02-17
R30136,15867,2289,4.0,2025-02-17
R30137,16486,913,3.5,2025-02-17
R30138,15795,2920,5.0,2025-02-17
R30139,16118,2607,2.5,2025-02-17
R30140,16481,3076,3.0,2025-02-17
R30141,16181,1621,3.5,2025-02-17
R30142,15000,3548,5.0,2025-02-17
R30143,16765,3061,5.0,2025-02-17
R30144,16898,1563,1.5,2025-02-17
R30145,15960,2492,3.0,2025-02-17
R30146,16529,2418,4.5,2025-02-17
R30147,16982,1302,4.0,2025-02-17
R30148,16357,238,4.5,2025-02-17
R30149,16642,2609,2.5,2025-02-17
R30150,15669,2607,1.5,2025-02-17
R30152,15320,3965,1.5,2025-02-17
R30153,15589,1482,4.0,2025-02-17
R30155,15789,1208,3.0,2025-02-17
R30157,15362,3009,4.5,2025-02-17
R30158,16879,2304,5.0,2025-02-17
R30161,16488,3392,4.5,2025-02-17
R30162,16801,2418,5.0,2025-02-17
R30163,16754,1369,4.0,2025-02-17
R30164,16795,3409,5.0,2025-02-17
R30165,16119,670,5.0,2025-02-17
R30166,16495,2041,2.5,2025-02-17
R30167,16838,207,3.5,2025-02-17
R30168,15992,1175,3.0,2025-02-17
R30169,16935,2041,4.5,2025-02-17
R30170,16488,676,5.0,2025-02-17
R30171,15834,3061,4.5,2025-02-17
R30172,15676,1341,4.0,2025-02-17
R30173,15653,2479,4.0,2025-02-17
R30174,16402,852,5.0,2025-02-17
R30175,16604,3742,5.0,2025-02-17
R30176,15136,3362,4.5,2025-02-17
R30177,15101,3722,4.0,2025-02-17
R30178,15445,1887,4.0,2025-02-17
R30180,16005,2177,4.5,2025-02-17
R30181,16488,630,5.0,2025-02-17
R30182,16132,224,2.5,2025-02-17
R30183,15358,1494,1.0,2025-02-17
R30184,16263,3681,4.5,2025-02-17
R30185,15715,2769,5.0,2025-02-17
R30186,16454,2055,4.5,2025-02-17
R30187,16839,22,4.0,2025-02-17
R30188,15431,2349,3.5,2025-02-17
R30189,15544,191,5.0,2025-02-17
R30190,15688,2841,5.0,2025-02-17
R30191,15209,1988,5.0,2025-02-17
R30192,15403,3627,5.0,2025-02-17
R30193,15658,2401,4.0,2025-02-17
R30194,15209,689,5.0,2025-02-17
R30195,16290,2663,2.5,2025-02-17
R30196,15362,3851,4.5,2025-02-17
R30197,16758,747,5.0,2025-02-17
R30199,15755,183,5.0,2025-02-17
R30200,15396,1739,5.0,2025-02-17
R30201,16886,1208,1.5,2025-02-17
R30202,16972,3975,5.0,2025-02-17
R30203,15520,3065,4.5,2025-02-17
R30205,15072,2289,4.0,2025-02-17
R30206,15605,3689,4.5,2025-02-17
R30208,15370,2840,4.0,2025-02-17
R30209,16002,2712,3.0,2025-02-17
R30210,16671,4044,4.0,2025-02-17
R30211,15514,2761,5.0,2025-02-17
R30213,16529,2418,4.0,2025-02-17
R30214,16614,1191,4.0,2025-02-17
R30218,16266,1022,5.0,2025-02-17
R30219,15746,948,4.5,2025-02-17
R30220,16783,331,5.0,2025-02-17
R30222,15817,1950,5.0,2025-02-17
R30223,16357,2287,4.5,2025-02-17
R30224,15622,1647,3.5,2025-02-17
R30225,15335,2768,4.5,2025-02-17
R30226,15332,2903,4.5,2025-02-17
R30227,15708,1595,1.5,2025-02-17
R30228,15932,1137,2.5,2025-02-17
R30229,16211,2316,2.0,2025-02-17
R30230,16714,4061,4.0,2025-02-17
R30232,16428,1544,4.0,2025-02-17
R30233,15429,1384,4.0,2025-02-17
R30234,15475,917,5.0,2025-02-17
R30235,15081,1347,4.0,2025-02-17
R30236,15334,3900,4.5,2025-02-17
R30238,16856,3965,5.0,2025-02-17
R30239,15489,1134,4.0,2025-02-17
R30240,15788,2320,2.0,2025-02-17
R30241,16842,3732,3.5,2025-02-17
R30242,16835,4214,2.5,2025-02-17
R30243,15241,2505,4.5,2025-02-17
R30244,16568,224,5.0,2025-02-17
R30245,16886,472,4.5,2025-02-17
R30246,16776,2729,2.5,2025-02-17
R30247,15072,1595,4.0,2025-02-17
R30248,16063,2289,3.0,2025-02-17
R30249,15398,631,5.0,2025-02-17
R30251,15039,2418,4.0,2025-02-17
R30253,16605,3162,5.0,2025-02-17
R30254,16398,237,4.0,2025-02-17
R30255,15085,3053,4.5,2025-02-17
R30256,15024,3590,5.0,2025-02-17
R30257,16120,234,4.0,2025-02-17
R30258,16079,4098,2.0,2025-02-17
R30259,16496,570,4.0,2025-02-17
R30260,15608,2012,5.0,2025-02-17
R30261,15748,1369,4.5,2025-02-17
R30262,16411,2778,4.5,2025-02-17
R30263,16901,86,4.0,2025-02-17
R30264,16228,3000,3.5,2025-02-17
R30269,16907,1388,3.5,2025-02-17
R30270,16084,1503,2.0,2025-02-17
R30271,15608,1150,3.0,2025-02-17
R30272,16260,706,4.0,2025-02-17
R30273,16372,378,4.5,2025-02-17
R30274,16642,2116,4.0,2025-02-17
R30275,15030,3333,5.0,2025-02-17
R30276,16451,105,5.0,2025-02-17
R30279,15993,1531,2.0,2025-02-17
R30281,16918,1312,2.5,2025-02-17
R30282,16073,2472,4.0,2025-02-17
R30283,16482,1739,2.0,2025-02-17
R30284,15365,1529,4.0,2025-02-17
R30285,15362,917,5.0,2025-02-17
R30286,16348,126,4.5,2025-02-17
R30287,15314,3065,4.5,2025-02-17
R30288,16296,3816,2.5,2025-02-17
R30289,15370,447,4.5,2025-02-17
R30290,16768,1529,4.0,2025-02-18
R30292,16518,650,5.0,2025-02-18
R30293,16790,4174,4.0,2025-02-18
R30294,16837,13,4.5,2025-02-18
R30295,16120,1484,4.0,2025-02-18
R30296,16188,279,4.5,2025-02-18
R30297,16602,460,2.0,2025-02-18
R30298,16692,2674,3.0,2025-02-18
R30300,16041,380,3.5,2025-02-18
R30301,16263,2697,3.5,2025-02-18
R30302,15751,706,5.0,2025-02-18
R30303,16422,217,4.5,2025-02-18
R30304,15676,1101,4.5,2025-02-18
R30305,15917,2308,3.5,2025-02-18
R30306,16314,1739,4.5,2025-02-18
R30307,16284,918,5.0,2025-02-18
R30308,16642,2874,4.5,2025-02-18
R30311,16266,1596,4.0,2025-02-18
R30312,15587,3735,4.0,2025-02-18
R30313,16012,950,4.5,2025-02-18
R30315,15799,1418,4.5,2025-02-18
R30316,16869,2245,2.5,2025-02-18
R30318,15373,2472,3.0,2025-02-18
R30319,15587,721,4.0,2025-02-18
R30321,15209,1425,3.0,2025-02-18
R30324,16921,1734,5.0,2025-02-18
R30325,16413,4212,3.0,2025-02-18
R30326,15556,3232,4.0,2025-02-18
R30327,15570,857,4.5,2025-02-18
R30328,15805,2817,3.0,2025-02-18
R30329,16810,2873,3.5,2025-02-18
R30330,16157,2863,3.5,2025-02-18
R30331,16934,504,3.5,2025-02-18
R30332,16595,455,3.5,2025-02-18
R30333,16947,3836,5.0,2025-02-18
R30334,16060,1715,5.0,2025-02-18
R30335,15968,2151,5.0,2025-02-18
R30336,16421,2595,3.0,2025-02-18
R30337,15735,3742,1.5,2025-02-18
R30338,16548,1954,4.5,2025-02-18
R30339,15301,279,4.5,2025-02-18
R30340,15975,2778,4.5,2025-02-18
R30342,15763,166,4.0,2025-02-18
R30343,16319,1495,4.5,2025-02-18
R30344,15261,428,5.0,2025-02-18
R30345,16012,2873,4.0,2025-02-18
R30347,16529,1226,3.0,2025-02-18
R30348,16793,1164,3.5,2025-02-18
R30350,15582,1818,4.5,2025-02-18
R30351,16470,518,4.126476,2025-02-18
R30352,15376,857,4.0,2025-02-18
R30353,16265,118,4.5,2025-02-18
R30354,15699,1734,3.0,2025-02-18
R30355,16916,2479,4.0,2025-02-18
R30357,16696,2418,3.5,2025-02-18
R30358,16354,965,4.0,2025-02-18
R30360,16181,2817,4.5,2025-02-18
R30361,15666,1739,5.0,2025-02-18
R30362,16390,4008,5.0,2025-02-18
R30363,16821,3284,2.5,2025-02-18
R30364,15726,4105,3.5,2025-02-18
R30365,15721,1162,4.0,2025-02-18
R30366,16900,725,4.5,2025-02-18
R30368,16638,2549,3.0,2025-02-18
R30369,16416,3435,4.5,2025-02-18
R30370,16604,2952,3.0,2025-02-18
R30371,15838,2401,4.5,2025-02-18
R30373,15112,90,4.0,2025-02-18
R30375,15319,1175,3.5,2025-02-18
R30376,15582,2947,4.0,2025-02-18
R30377,16875,1208,2.0,2025-02-18
R30378,16188,3965,3.5,2025-02-18
R30379,15726,2380,4.0,2025-02-18
R30380,16233,636,4.0,2025-02-18
R30381,16943,1732,4.5,2025-02-18
R30382,16896,3423,4.0,2025-02-18
R30383,16137,3918,5.0,2025-02-18
R30384,16267,240,4.0,2025-02-18
R30386,16430,1107,3.5,2025-02-18
R30387,16379,2817,4.0,2025-02-18
R30388,16859,2090,4.5,2025-02-18
R30389,15717,1739,4.0,2025-02-18
R30390,15559,569,5.0,2025-02-18
R30392,16535,2328,0.144758,2025-02-18
R30393,15274,2817,4.5,2025-02-18
R30394,15078,3056,5.0,2025-02-18
R30396,15406,2278,5.0,2025-02-18
R30397,15726,1437,3.0,2025-02-18
R30398,16125,439,3.158917,2025-02-18
R30399,16577,2762,4.5,2025-02-18
R30400,16520,3021,5.0,2025-02-18
R30401,16641,3281,3.5,2025-02-18
R30402,16888,921,5.0,2025-02-18
R30403,16321,3850,3.0,2025-02-18
R30406,15477,3347,4.0,2025-02-18
R30407,16313,2976,3.5,2025-02-18
R30408,16166,854,5.0,2025-02-18
R30409,16354,1443,4.5,2025-02-18
R30410,16808,1501,1.5,2025-02-18
R30411,15439,909,5.0,2025-02-18
R30412,16379,488,2.0,2025-02-18
R30413,16622,240,4.0,2025-02-18
R30414,16790,1011,5.0,2025-02-18
R30415,16613,13,5.0,2025-02-18
R30416,15891,3163,4.0,2025-02-18
R30417,15126,3214,4.0,2025-02-18
R30418,16999,1612,4.5,2025-02-18
R30419,16864,854,4.0,2025-02-18
R30420,16793,3228,4.5,2025-02-18
R30421,16747,675,5.0,2025-02-18
