watch_id,user_id,movie_id,watch_date,watch_duration,device_type
W90537,15693,1510,2025-02-13,113.0,Smart TV
W90538,15293,1039,2025-02-13,63.0,Laptop
W90539,15749,747,2025-02-13,55.0,Laptop
W90540,16821,3146,2025-02-13,111.0,Mobile
W90541,15584,3351,2025-02-13,137.0,Laptop
W90542,15483,2407,2025-02-13,14.0,Smart TV
W90543,15666,631,2025-02-13,106.0,Laptop
W90544,15533,3162,2025-02-13,87.0,Smart TV
W90545,16995,3859,2025-02-13,100.0,Laptop
W90546,15005,2514,2025-02-13,97.0,Mobile
W90548,16217,109,2025-02-13,99.0,Mobile
W90549,16951,3757,2025-02-13,97.0,Laptop
W90550,16360,1011,2025-02-13,105.0,Smart TV
W90551,15517,4105,2025-02-13,110.0,Laptop
W90552,15218,183,2025-02-13,109.0,Mobile
W90553,16374,2027,2025-02-13,59.0,Mobile
W90554,15991,3842,2025-02-13,15.0,Laptop
W90555,15012,1384,2025-02-13,99.0,Laptop
W90556,16240,622,2025-02-13,108.0,Laptop
W90557,16328,1255,2025-02-13,159.0,Smart TV
W90558,16103,4044,2025-02-13,87.0,Smart TV
W90559,16573,2393,2025-02-13,133.0,Smart TV
W90560,15824,2328,2025-02-13,99.0,Laptop
W90561,16331,2855,2025-02-13,104.0,Smart TV
W90562,16974,4200,2025-02-13,74.0,Mobile
W90563,16080,1134,2025-02-13,105.0,Mobile
W90564,15945,3061,2025-02-13,26.0,Mobile
W90565,16951,1390,2025-02-13,190.0,Mobile
W90566,16723,2362,2025-02-13,137.0,Mobile
W90567,16242,2817,2025-02-13,127.0,Laptop
W90568,16100,2296,2025-02-13,77.0,Smart TV
W90570,15031,1022,2025-02-13,79.0,Mobile
W90571,16604,1874,2025-02-13,7.0,Laptop
W90572,15993,579,2025-02-13,94.0,Laptop
W90573,15602,507,2025-02-13,132.0,Laptop
W90574,16200,1993,2025-02-13,4.0,Laptop
W90576,16371,444,2025-02-13,164.0,Smart TV
W90578,15658,2000,2025-02-13,82.0,Mobile
W90579,16961,3150,2025-02-13,48.0,Laptop
W90580,15596,2247,2025-02-13,122.0,Laptop
W90583,16295,1684,2025-02-13,115.0,Mobile
W90584,15491,3275,2025-02-13,112.0,Laptop
W90585,16465,570,2025-02-13,137.0,Smart TV
W90586,16106,2401,2025-02-13,114.0,Smart TV
W90587,15957,3606,2025-02-13,113.0,Mobile
W90589,15748,438,2025-02-13,119.0,Smart TV
W90590,15934,2345,2025-02-13,177.0,Mobile
W90592,16864,95,2025-02-13,110.0,Smart TV
W90593,16297,1437,2025-02-13,117.0,Smart TV
W90594,16042,3283,2025-02-13,99.0,Smart TV
W90596,16970,4207,2025-02-13,95.0,Smart TV
W90597,16339,1767,2025-02-13,100.0,Laptop
W90598,16243,2287,2025-02-13,107.0,Mobile
W90599,15934,1544,2025-02-13,100.0,Laptop
W90600,15418,4104,2025-02-13,95.0,Smart TV
W90601,16302,2098,2025-02-13,132.0,Smart TV
W90602,16147,4019,2025-02-13,20.0,Laptop
W90603,16606,3516,2025-02-13,98.0,Smart TV
W90604,15769,3797,2025-02-13,8.0,Smart TV
W90605,15576,2701,2025-02-13,101.0,Smart TV
W90606,15692,3405,2025-02-13,45.0,Laptop
W90607,15223,4177,2025-02-13,104.0,Laptop
W90608,15235,857,2025-02-13,6.0,Smart TV
W90609,15258,3409,2025-02-13,66.0,Mobile
W90610,15505,2579,2025-02-13,54.0,Laptop
W90611,15069,23,2025-02-13,145.0,Laptop
W90612,16335,1011,2025-02-13,114.0,Smart TV
W90613,16028,1208,2025-02-13,104.0,Laptop
W90614,16155,3056,2025-02-13,97.0,Laptop
W90617,15656,1216,2025-02-13,177.0,Laptop
W90618,16165,1818,2025-02-13,5.0,Laptop
W90619,16742,1834,2025-02-13,15.0,Smart TV
W90622,16834,1869,2025-02-13,96.0,Mobile
W90623,15312,3446,2025-02-13,129.0,Laptop
W90624,15593,1216,2025-02-13,176.0,Laptop
W90625,16313,1152,2025-02-13,103.0,Smart TV
W90626,16871,790,2025-02-13,99.0,Laptop
W90627,15680,799,2025-02-13,100.0,Laptop
W90628,16957,1363,2025-02-13,47.0,Smart TV
W90629,16696,434,2025-02-13,155.0,Laptop
W90630,15728,2055,2025-02-13,14.0,Mobile
W90631,16645,1137,2025-02-13,102.0,Mobile
W90633,15741,1422,2025-02-13,101.0,Mobile
W90634,15982,3333,2025-02-13,38.0,Laptop
W90635,16334,179,2025-02-13,13.0,Mobile
W90637,15439,1322,2025-02-13,128.0,Smart TV
W90638,16322,636,2025-02-13,99.0,Smart TV
W90639,16348,903,2025-02-13,78.0,Mobile
W90640,16388,2761,2025-02-13,121.0,Laptop
W90641,15162,1823,2025-02-13,75.0,Smart TV
W90642,15928,1558,2025-02-13,146.0,Laptop
W90643,16707,3864,2025-02-13,154.0,Laptop
W90644,16373,4105,2025-02-13,112.0,Smart TV
W90645,15645,3742,2025-02-13,119.0,Laptop
W90646,16054,3172,2025-02-13,80.0,Smart TV
W90647,16326,1609,2025-02-13,110.0,Mobile
W90648,15954,48,2025-02-13,129.0,Mobile
W90649,16336,3932,2025-02-13,111.0,Laptop
W90650,16707,1158,2025-02-13,147.0,Smart TV
W90651,16348,689,2025-02-13,132.0,Mobile
W90652,16889,426,2025-02-13,48.0,Mobile
W90653,15031,921,2025-02-13,13.0,Laptop
W90654,16482,2912,2025-02-13,137.0,Smart TV
W90655,15257,187,2025-02-13,114.0,Laptop
W90656,15601,742,2025-02-13,41.0,Mobile
W90657,16284,1499,2025-02-13,138.0,Laptop
W90658,16160,1388,2025-02-13,96.0,Smart TV
W90659,15489,2825,2025-02-13,92.0,Laptop
W90660,15690,722,2025-02-13,92.0,Smart TV
W90661,16107,4200,2025-02-13,120.0,Smart TV
W90662,16357,3030,2025-02-13,118.0,Smart TV
W90663,16013,2566,2025-02-13,95.0,Smart TV
W90664,16353,2027,2025-02-13,51.0,Laptop
W90665,16616,909,2025-02-13,78.0,Laptop
W90666,15045,1104,2025-02-13,139.0,Smart TV
W90667,15342,3738,2025-02-13,136.0,Laptop
W90668,15307,1027,2025-02-13,15.0,Laptop
W90669,15638,2730,2025-02-13,111.0,Smart TV
W90670,15050,1767,2025-02-13,103.0,Mobile
W90671,16491,2848,2025-02-13,88.0,Smart TV
W90672,16064,3797,2025-02-13,97.0,Laptop
W90674,15967,3953,2025-02-13,102.0,Mobile
W90675,16027,914,2025-02-13,89.0,Mobile
W90676,16596,1314,2025-02-13,129.0,Laptop
W90677,15458,909,2025-02-13,8.0,Smart TV
W90678,16514,1353,2025-02-13,62.0,Smart TV
W90679,16893,4174,2025-02-13,128.0,Laptop
W90680,15942,2707,2025-02-13,105.0,Laptop
W90681,15046,799,2025-02-13,101.0,Mobile
W90682,15975,4214,2025-02-13,48.0,Laptop
W90683,15929,909,2025-02-13,44.0,Mobile
W90684,15039,1612,2025-02-13,41.0,Mobile
W90685,16326,4104,2025-02-13,95.0,Mobile
W90687,15379,428,2025-02-13,74.0,Mobile
W90688,16158,2577,2025-02-13,94.0,Smart TV
W90689,16890,592,2025-02-13,135.0,Smart TV
W90691,16951,2912,2025-02-13,135.0,Laptop
W90692,16042,2663,2025-02-13,13.0,Laptop
W90693,15441,631,2025-02-13,105.0,Mobile
W90695,15685,3566,2025-02-13,54.0,Mobile
W90696,16817,996,2025-02-13,9.0,Smart TV
W90698,16180,3953,2025-02-13,103.0,Smart TV
W90699,16963,3169,2025-02-13,140.0,Laptop
W90700,15028,1390,2025-02-13,202.0,Laptop
W90701,15005,3570,2025-02-13,72.0,Mobile
W90704,15650,3742,2025-02-13,127.0,Laptop
W90705,16079,1191,2025-02-13,118.0,Smart TV
W90707,16725,2082,2025-02-13,140.0,Smart TV
W90708,16998,1732,2025-02-13,75.0,Mobile
W90709,15594,854,2025-02-13,97.0,Laptop
W90710,15917,3232,2025-02-13,131.0,Laptop
W90712,16911,3224,2025-02-13,117.0,Smart TV
W90713,16899,434,2025-02-13,74.0,Smart TV
W90714,15206,1314,2025-02-13,122.0,Mobile
W90715,16948,439,2025-02-13,25.0,Smart TV
W90716,15088,2398,2025-02-13,164.0,Smart TV
W90717,16641,507,2025-02-13,68.0,Laptop
W90718,16232,982,2025-02-13,91.0,Smart TV
W90719,16534,673,2025-02-13,132.0,Smart TV
W90722,15351,1135,2025-02-13,88.0,Laptop
W90723,16289,3056,2025-02-13,98.0,Mobile
W90724,17000,2762,2025-02-13,8.0,Laptop
W90725,15898,1343,2025-02-13,106.0,Mobile
W90726,16003,3745,2025-02-13,107.0,Laptop
W90727,16177,2418,2025-02-13,110.0,Mobile
W90729,16893,3014,2025-02-13,99.0,Smart TV
W90730,16259,219,2025-02-13,127.0,Laptop
W90731,15969,3918,2025-02-13,94.0,Laptop
W90732,15559,1353,2025-02-13,118.0,Mobile
W90733,16773,3732,2025-02-13,110.0,Laptop
W90734,15788,747,2025-02-13,60.0,Laptop
W90735,15284,799,2025-02-13,103.0,Laptop
W90736,15157,2418,2025-02-13,118.0,Laptop
W90738,16864,2268,2025-02-13,85.0,Mobile
W90739,15668,650,2025-02-13,105.0,Mobile
W90740,15403,2663,2025-02-13,95.0,Laptop
W90741,15463,1294,2025-02-13,130.0,Mobile
W90742,16092,187,2025-02-13,119.0,Mobile
W90743,16833,1353,2025-02-13,118.0,Mobile
W90744,15353,1834,2025-02-13,84.0,Laptop
W90746,16165,1433,2025-02-13,88.0,Smart TV
W90747,16455,1757,2025-02-13,117.0,Smart TV
W90748,16887,3779,2025-02-13,18.0,Smart TV
W90749,16324,913,2025-02-13,42.0,Mobile
W90750,16422,2616,2025-02-13,107.0,Smart TV
W90751,15345,2769,2025-02-13,112.0,Mobile
W90752,16357,4221,2025-02-13,136.0,Mobile
W90754,15372,3692,2025-02-13,47.0,Mobile
W90755,15147,3999,2025-02-13,121.0,Smart TV
W90756,15647,2865,2025-02-13,137.0,Laptop
W90758,15260,1054,2025-02-13,77.0,Smart TV
W90759,16486,4177,2025-02-13,103.0,Smart TV
W90760,16259,965,2025-02-13,71.0,Laptop
W90761,16834,420,2025-02-13,142.0,Laptop
W90762,15299,378,2025-02-13,34.0,Laptop
W90763,16188,1359,2025-02-13,118.0,Laptop
W90764,16084,3932,2025-02-13,116.0,Smart TV
W90765,15696,790,2025-02-13,96.0,Mobile
W90766,16599,447,2025-02-13,105.0,Smart TV
W90768,16439,1341,2025-02-13,125.0,Laptop
W90769,15206,3211,2025-02-13,86.0,Smart TV
W90770,16595,1636,2025-02-13,53.0,Smart TV
W90771,16337,2587,2025-02-13,110.0,Laptop
W90772,16212,4008,2025-02-13,131.0,Mobile
W90773,16717,4038,2025-02-13,110.0,Mobile
W90774,16832,1437,2025-02-13,125.0,Laptop
W90775,16517,2268,2025-02-13,84.0,Smart TV
W90776,16425,17,2025-02-13,123.0,Smart TV
W90777,16572,823,2025-02-13,80.0,Mobile
W90778,16416,2577,2025-02-13,95.0,Smart TV
W90779,15581,2315,2025-02-13,101.0,Smart TV
W90782,16760,2105,2025-02-13,67.0,Smart TV
W90783,16045,1054,2025-02-13,9.0,Mobile
W90784,16718,3373,2025-02-13,105.0,Smart TV
W90785,15103,721,2025-02-13,113.0,Mobile
W90786,15391,1823,2025-02-13,117.0,Laptop
W90787,15113,3643,2025-02-13,110.0,Mobile
W90788,16899,1959,2025-02-13,17.0,Laptop
W90789,15940,1698,2025-02-13,106.0,Mobile
W90790,16654,4031,2025-02-13,125.0,Laptop
W90791,16470,1936,2025-02-13,86.0,Laptop
W90792,15923,11,2025-02-13,57.0,Mobile
W90793,16388,3742,2025-02-13,122.0,Laptop
W90794,15754,4053,2025-02-13,103.0,Laptop
W90795,15509,283,2025-02-13,118.0,Laptop
W90796,16805,3651,2025-02-13,18.0,Mobile
W90798,16400,2669,2025-02-13,86.0,Laptop
W90799,15027,1823,2025-02-13,123.0,Smart TV
W90801,15113,2722,2025-02-13,77.0,Mobile
W90802,15003,2401,2025-02-13,15.0,Laptop
W90803,16604,2729,2025-02-13,88.0,Laptop
W90804,16599,472,2025-02-13,97.0,Smart TV
W90805,15107,1766,2025-02-13,89.0,Smart TV
W90806,16406,1341,2025-02-13,121.0,Smart TV
W90807,15543,2961,2025-02-13,8.0,Laptop
W90808,16912,1839,2025-02-13,100.0,Mobile
W90809,16063,1612,2025-02-13,97.0,Mobile
W90810,16184,41,2025-02-13,93.0,Laptop
W90811,16769,3001,2025-02-13,101.0,Laptop
W90812,16163,2663,2025-02-13,10.0,Mobile
W90813,15127,3762,2025-02-13,20.0,Smart TV
W90814,15246,1732,2025-02-13,116.0,Laptop
W90815,16168,302,2025-02-13,81.0,Laptop
W90816,15396,4104,2025-02-13,96.0,Laptop
W90817,15108,1529,2025-02-13,91.0,Laptop
W90818,16162,3004,2025-02-13,57.0,Laptop
W90819,16781,3742,2025-02-13,118.0,Smart TV
W90820,16652,472,2025-02-13,98.0,Smart TV
W90822,15292,2952,2025-02-13,39.0,Smart TV
W90824,15301,3014,2025-02-13,7.0,Laptop
W90826,15188,3722,2025-02-13,114.0,Smart TV
W90827,16844,921,2025-02-13,91.0,Laptop
W90828,16886,1303,2025-02-13,140.0,Laptop
W90830,15979,2050,2025-02-13,80.0,Smart TV
W90831,15444,3283,2025-02-13,94.0,Laptop
W90832,16162,525,2025-02-13,152.0,Laptop
W90833,15002,2114,2025-02-13,154.0,Laptop
W90834,16740,2942,2025-02-13,99.0,Mobile
W90836,15133,3905,2025-02-13,91.0,Mobile
W90838,16974,1704,2025-02-13,128.0,Mobile
W90839,15645,1529,2025-02-13,93.0,Laptop
W90841,16941,552,2025-02-13,104.0,Laptop
W90843,15543,2604,2025-02-13,13.0,Smart TV
W90845,15295,3932,2025-02-13,110.0,Mobile
W90846,15261,488,2025-02-13,85.0,Laptop
W90847,16622,506,2025-02-13,127.0,Mobile
W90849,16836,4015,2025-02-13,128.0,Laptop
W90850,16344,198,2025-02-13,116.0,Smart TV
W90851,16685,2835,2025-02-13,96.0,Laptop
W90852,15846,3643,2025-02-13,110.0,Laptop
W90853,16304,1959,2025-02-13,39.0,Smart TV
W90854,15587,3401,2025-02-13,25.0,Smart TV
W90855,15380,2598,2025-02-13,111.0,Smart TV
W90856,15615,823,2025-02-13,79.0,Laptop
W90857,16224,1059,2025-02-13,90.0,Laptop
W90858,15107,2228,2025-02-13,87.0,Smart TV
W90859,16174,3558,2025-02-13,85.0,Smart TV
W90860,16855,2401,2025-02-13,122.0,Laptop
W90861,16603,720,2025-02-13,121.0,Smart TV
W90862,16269,1521,2025-02-13,129.0,Laptop
W90863,16161,224,2025-02-13,119.0,Mobile
W90864,15169,2015,2025-02-13,132.0,Smart TV
W90865,15459,2132,2025-02-13,5.0,Mobile
W90866,15584,3169,2025-02-13,129.0,Mobile
W90867,16708,3131,2025-02-13,105.0,Laptop
W90868,16747,1208,2025-02-13,61.0,Mobile
W90869,15413,1668,2025-02-13,113.0,Smart TV
W90870,16286,2701,2025-02-13,101.0,Laptop
W90871,15731,897,2025-02-13,43.0,Laptop
W90872,16951,2289,2025-02-13,102.0,Laptop
W90873,16659,3056,2025-02-13,99.0,Smart TV
W90874,16134,1039,2025-02-13,62.0,Smart TV
W90875,16113,3558,2025-02-13,86.0,Smart TV
W90876,15147,2245,2025-02-13,134.0,Smart TV
W90877,15596,3627,2025-02-13,131.0,Laptop
W90878,16267,109,2025-02-13,102.0,Laptop
W90879,16808,4225,2025-02-13,59.0,Laptop
W90880,15272,1779,2025-02-13,107.0,Smart TV
W90881,15027,4065,2025-02-13,109.0,Laptop
W90882,15778,3932,2025-02-13,48.0,Mobile
W90883,16972,2139,2025-02-13,115.0,Laptop
W90884,15162,2669,2025-02-13,4.0,Smart TV
W90885,16188,2321,2025-02-13,87.0,Smart TV
W90886,16027,4008,2025-02-13,72.0,Laptop
W90887,16939,3031,2025-02-13,110.0,Mobile
W90888,16083,3057,2025-02-13,73.0,Smart TV
W90889,16005,1823,2025-02-13,76.0,Mobile
W90890,15680,3561,2025-02-13,46.0,Laptop
W90891,16829,3037,2025-02-13,117.0,Smart TV
W90893,15954,670,2025-02-13,12.0,Smart TV
W90894,15335,1676,2025-02-13,7.0,Smart TV
W90896,16395,3759,2025-02-13,111.0,Mobile
W90897,16961,3990,2025-02-13,150.0,Mobile
W90899,16615,446,2025-02-13,109.0,Mobile
W90902,15593,854,2025-02-13,94.0,Mobile
W90904,15416,2841,2025-02-13,113.0,Smart TV
W90905,16776,3871,2025-02-13,104.0,Smart TV
W90907,15545,3166,2025-02-13,129.0,Mobile
W90908,15125,3532,2025-02-13,82.0,Laptop
W90909,16653,261,2025-02-13,103.0,Laptop
W90910,15089,4202,2025-02-13,88.0,Laptop
W90911,16418,1529,2025-02-13,94.0,Smart TV
W90913,16120,1635,2025-02-13,49.0,Smart TV
W90914,16978,1191,2025-02-13,116.0,Mobile
W90915,16368,472,2025-02-13,99.0,Smart TV
W90917,15305,1767,2025-02-13,99.0,Laptop
W90918,15672,2830,2025-02-13,165.0,Laptop
W90919,16668,2769,2025-02-13,17.0,Mobile
W90920,16977,2418,2025-02-13,116.0,Mobile
W90921,16444,1314,2025-02-13,131.0,Laptop
W90922,16961,1388,2025-02-13,98.0,Laptop
W90923,16774,1734,2025-02-13,88.0,Laptop
W90924,16149,2418,2025-02-13,20.0,Mobile
W90925,16909,3916,2025-02-13,45.0,Smart TV
W90926,15426,3155,2025-02-13,123.0,Smart TV
W90927,16122,1665,2025-02-13,86.0,Smart TV
W90928,15937,2433,2025-02-13,117.0,Mobile
W90930,15746,1294,2025-02-13,137.0,Mobile
W90931,15883,45,2025-02-13,103.0,Mobile
W90932,16783,2393,2025-02-13,12.0,Smart TV
W90933,15163,2841,2025-02-13,8.0,Laptop
W90935,15538,2289,2025-02-13,56.0,Smart TV
W90936,15508,109,2025-02-13,12.0,Laptop
W90937,15270,331,2025-02-13,106.0,Mobile
W90938,15456,1022,2025-02-13,79.0,Smart TV
W90939,15543,3224,2025-02-13,118.0,Smart TV
W90940,15081,2945,2025-02-13,92.0,Smart TV
W90941,15647,2289,2025-02-13,95.0,Smart TV
W90942,16633,2841,2025-02-13,112.0,Smart TV
W90943,15582,1371,2025-02-13,92.0,Smart TV
W90944,16970,1596,2025-02-13,99.0,Laptop
W90945,15971,3086,2025-02-13,91.0,Smart TV
W90946,16693,3869,2025-02-13,117.0,Smart TV
W90947,15454,1175,2025-02-13,120.0,Laptop
W90948,16686,3900,2025-02-13,91.0,Laptop
W90949,16227,676,2025-02-13,144.0,Laptop
W90950,15942,1529,2025-02-13,98.0,Laptop
W90951,16348,395,2025-02-13,66.0,Smart TV
W90952,16972,2289,2025-02-13,13.0,Mobile
W90953,16630,3163,2025-02-13,115.0,Smart TV
W90954,15582,1739,2025-02-13,79.0,Mobile
W90955,16961,631,2025-02-13,105.0,Mobile
W90956,16290,4174,2025-02-13,69.0,Laptop
W90957,16832,899,2025-02-13,44.0,Laptop
W90958,16999,2418,2025-02-13,120.0,Smart TV
W90960,15639,662,2025-02-13,116.0,Mobile
W90962,16089,2113,2025-02-13,57.0,Laptop
W90963,16180,593,2025-02-13,119.0,Laptop
W90964,15609,3787,2025-02-13,124.0,Laptop
W90965,16033,11,2025-02-14,131.0,Smart TV
W90969,16888,3627,2025-02-14,122.0,Mobile
W90970,16892,1229,2025-02-14,110.0,Laptop
W90972,16787,772,2025-02-14,11.0,Mobile
W90973,16195,4098,2025-02-14,106.0,Smart TV
W90974,16600,2289,2025-02-14,94.0,Laptop
W90975,16205,1175,2025-02-14,120.0,Laptop
W90976,15275,671,2025-02-14,16.0,Smart TV
W90977,16798,2242,2025-02-14,96.0,Laptop
W90978,16255,197,2025-02-14,124.0,Mobile
W90979,16754,3644,2025-02-14,85.0,Mobile
W90980,16619,217,2025-02-14,127.0,Smart TV
W90981,16871,437,2025-02-14,113.0,Mobile
W90982,16250,3143,2025-02-14,87.0,Laptop
W90983,15244,4105,2025-02-14,112.0,Smart TV
W90986,16855,1714,2025-02-14,83.0,Smart TV
W90987,16699,3732,2025-02-14,111.0,Laptop
W90988,16238,3343,2025-02-14,130.0,Smart TV
W90989,15187,1839,2025-02-14,49.0,Laptop
W90990,15286,1596,2025-02-14,93.0,Laptop
W90991,16675,227,2025-02-14,131.0,Laptop
W90992,15369,670,2025-02-14,6.0,Laptop
W90994,16942,2912,2025-02-14,145.0,Laptop
W90995,16470,3612,2025-02-14,15.0,Laptop
W90996,16884,917,2025-02-14,47.0,Mobile
W90997,16178,1164,2025-02-14,107.0,Laptop
W90998,16174,1959,2025-02-14,87.0,Laptop
W90999,16314,1347,2025-02-14,143.0,Laptop
W91000,16018,1909,2025-02-14,12.0,Laptop
W91001,16808,1510,2025-02-14,63.0,Mobile
W91002,15602,3897,2025-02-14,47.0,Mobile
W91003,16158,2652,2025-02-14,83.0,Smart TV
W91004,15332,1478,2025-02-14,134.0,Smart TV
W91005,16333,4049,2025-02-14,17.0,Laptop
W91006,15618,3014,2025-02-14,107.0,Laptop
W91007,16967,3762,2025-02-14,100.0,Mobile
W91008,15540,3579,2025-02-14,119.0,Smart TV
W91009,16031,3224,2025-02-14,122.0,Laptop
W91010,15693,4031,2025-02-14,55.0,Smart TV
W91011,16456,2308,2025-02-14,97.0,Laptop
W91012,16734,3274,2025-02-14,86.0,Laptop
W91013,16980,854,2025-02-14,98.0,Smart TV
W91014,15491,2278,2025-02-14,151.0,Smart TV
W91015,15053,650,2025-02-14,64.0,Laptop
W91016,15240,4214,2025-02-14,109.0,Laptop
W91017,16600,462,2025-02-14,123.0,Laptop
W91018,16757,2418,2025-02-14,58.0,Laptop
W91019,15387,1959,2025-02-14,13.0,Smart TV
W91021,15545,1909,2025-02-14,60.0,Laptop
W91022,16309,704,2025-02-14,23.0,Laptop
W91023,16700,48,2025-02-14,133.0,Laptop
W91024,16940,1790,2025-02-14,101.0,Mobile
W91025,15069,2817,2025-02-14,135.0,Smart TV
W91026,16656,3077,2025-02-14,128.0,Laptop
W91027,16589,1347,2025-02-14,149.0,Laptop
W91028,16849,3757,2025-02-14,100.0,Mobile
W91029,15867,2000,2025-02-14,88.0,Mobile
W91031,16919,1185,2025-02-14,121.0,Laptop
W91032,15672,1484,2025-02-14,88.0,Laptop
W91033,15047,3692,2025-02-14,105.0,Laptop
W91034,15715,1093,2025-02-14,56.0,Laptop
W91035,16761,1347,2025-02-14,74.0,Mobile
W91036,15253,41,2025-02-14,92.0,Laptop
W91037,15578,2912,2025-02-14,141.0,Laptop
W91039,16393,3224,2025-02-14,120.0,Laptop
W91040,16839,2352,2025-02-14,103.0,Laptop
W91042,15608,3783,2025-02-14,100.0,Laptop
W91043,15619,4214,2025-02-14,114.0,Laptop
W91044,16134,2663,2025-02-14,50.0,Smart TV
W91045,16824,3114,2025-02-14,101.0,Laptop
W91046,15576,3061,2025-02-14,68.0,Laptop
W91048,16452,3105,2025-02-14,98.0,Laptop
W91049,16431,1314,2025-02-14,55.0,Laptop
W91050,15500,1303,2025-02-14,127.0,Laptop
W91051,16157,3563,2025-02-14,101.0,Laptop
W91052,16291,1390,2025-02-14,199.0,Laptop
W91053,16421,3735,2025-02-14,106.0,Mobile
W91054,15554,609,2025-02-14,22.0,Laptop
W91055,15319,191,2025-02-14,52.0,Mobile
W91056,16984,4106,2025-02-14,134.0,Laptop
W91057,16658,342,2025-02-14,97.0,Mobile
W91058,16946,2596,2025-02-14,82.0,Mobile
W91059,15610,41,2025-02-14,16.0,Smart TV
W91060,16859,2494,2025-02-14,113.0,Smart TV
W91061,16368,3511,2025-02-14,109.0,Laptop
W91062,16255,3741,2025-02-14,21.0,Smart TV
W91063,16517,283,2025-02-14,129.0,Smart TV
W91064,15477,2289,2025-02-14,97.0,Laptop
W91065,16600,3557,2025-02-14,46.0,Smart TV
W91066,16277,3543,2025-02-14,9.0,Smart TV
W91067,16994,1302,2025-02-14,121.0,Mobile
W91068,16452,3816,2025-02-14,88.0,Laptop
W91069,16176,4054,2025-02-14,47.0,Smart TV
W91070,16856,3409,2025-02-14,138.0,Laptop
W91071,15556,3738,2025-02-14,125.0,Smart TV
W91072,15002,3651,2025-02-14,99.0,Laptop
W91073,15656,3039,2025-02-14,103.0,Smart TV
W91074,15025,2588,2025-02-14,20.0,Smart TV
W91075,15566,1841,2025-02-14,9.0,Mobile
W91076,16950,2952,2025-02-14,90.0,Mobile
W91077,15558,1175,2025-02-14,132.0,Laptop
W91078,16613,234,2025-02-14,130.0,Smart TV
W91079,16211,3742,2025-02-14,129.0,Laptop
W91080,16362,2942,2025-02-14,19.0,Laptop
W91081,15456,3578,2025-02-14,120.0,Smart TV
W91082,15984,1658,2025-02-14,113.0,Smart TV
W91083,16463,1406,2025-02-14,106.0,Laptop
W91085,15593,426,2025-02-14,79.0,Laptop
W91086,16044,380,2025-02-14,11.0,Laptop
W91089,15954,3643,2025-02-14,101.0,Laptop
W91090,16311,1537,2025-02-14,43.0,Smart TV
W91091,16350,1945,2025-02-14,86.0,Mobile
W91092,15549,747,2025-02-14,117.0,Smart TV
W91093,16596,1732,2025-02-14,119.0,Smart TV
W91094,15587,1216,2025-02-14,183.0,Smart TV
W91096,16360,2895,2025-02-14,100.0,Smart TV
W91097,16086,2418,2025-02-14,112.0,Laptop
W91100,16958,2563,2025-02-14,89.0,Smart TV
W91101,16121,921,2025-02-14,50.0,Smart TV
W91103,15102,1909,2025-02-14,61.0,Laptop
W91104,15376,1676,2025-02-14,115.0,Laptop
W91105,16052,447,2025-02-14,9.0,Smart TV
W91108,16206,2168,2025-02-14,128.0,Laptop
W91109,15306,1415,2025-02-14,55.0,Smart TV
W91111,16915,3055,2025-02-14,133.0,Laptop
W91113,15677,3570,2025-02-14,71.0,Laptop
W91114,15260,3742,2025-02-14,125.0,Mobile
W91115,15486,2542,2025-02-14,92.0,Laptop
W91116,16923,2479,2025-02-14,101.0,Laptop
W91117,16750,2830,2025-02-14,160.0,Mobile
W91118,15459,1936,2025-02-14,50.0,Mobile
W91119,16577,380,2025-02-14,109.0,Smart TV
W91120,16931,3157,2025-02-14,95.0,Mobile
W91121,15589,3651,2025-02-14,98.0,Smart TV
W91122,16022,2197,2025-02-14,113.0,Laptop
W91123,15677,302,2025-02-14,83.0,Laptop
W91124,16997,4008,2025-02-14,135.0,Laptop
W91125,16049,187,2025-02-14,118.0,Mobile
W91126,16392,3558,2025-02-14,79.0,Laptop
W91127,16843,118,2025-02-14,20.0,Laptop
W91128,16627,438,2025-02-14,120.0,Laptop
W91129,16120,4174,2025-02-14,127.0,Smart TV
W91132,15537,3166,2025-02-14,123.0,Smart TV
W91133,15307,4221,2025-02-14,11.0,Laptop
W91134,16918,108,2025-02-14,120.0,Laptop
W91135,16331,1834,2025-02-14,4.0,Smart TV
W91136,16685,3434,2025-02-14,135.0,Smart TV
W91139,15474,4082,2025-02-14,138.0,Smart TV
W91140,16218,1398,2025-02-14,95.0,Laptop
W91141,15466,2027,2025-02-14,109.0,Laptop
W91142,16483,1158,2025-02-14,138.0,Laptop
W91143,15464,4159,2025-02-14,107.0,Mobile
W91144,15048,3673,2025-02-14,79.0,Laptop
W91145,16629,2686,2025-02-14,99.0,Mobile
W91146,16734,1341,2025-02-14,118.0,Smart TV
W91147,15147,3232,2025-02-14,127.0,Smart TV
W91148,16930,1521,2025-02-14,9.0,Mobile
W91149,16991,4025,2025-02-14,112.0,Smart TV
W91150,15187,3953,2025-02-14,103.0,Smart TV
W91151,15334,3166,2025-02-14,126.0,Smart TV
W91153,16930,3687,2025-02-14,81.0,Mobile
W91155,15592,3407,2025-02-14,122.0,Mobile
W91156,16060,4174,2025-02-14,116.0,Mobile
W91157,16908,269,2025-02-14,72.0,Laptop
W91158,15902,1433,2025-02-14,81.0,Laptop
W91159,16073,3379,2025-02-14,105.0,Mobile
